segment_name,segment_value,n_matches,official_log_loss,bookmaker_log_loss,mean_log_loss_delta,ci_lower,ci_upper,statistically_meaningful,official_brier,bookmaker_brier,brier_delta,official_rps,bookmaker_rps,rps_delta,official_accuracy,bookmaker_accuracy,interpretation
away_team,Croatia,9,0.9766270461497241,0.8965931425071163,0.0800339036426077,,,False,0.5692594866061618,0.5249522477680957,0.04430723883806604,0.1659955395633376,0.1561985757017899,0.00979696386154769,0.4444444444444444,0.5555555555555556,low_sample_size_bookmaker_better_mean
away_team,Poland,3,0.9414823436060877,0.8545039133376506,0.0869784302684372,,,False,0.5527265768758417,0.4929154204071122,0.0598111564687294,0.17419063203311333,0.14415631196833342,0.030034320064779896,0.3333333333333333,0.6666666666666666,low_sample_size_bookmaker_better_mean
away_team,Greece,3,1.1254262181852221,1.02427448160833,0.10115173657689236,,,False,0.6732876889353377,0.6106854998036992,0.06260218913163836,0.14980710365761984,0.12698769587753791,0.022819407780081926,0.3333333333333333,0.3333333333333333,low_sample_size_bookmaker_better_mean
away_team,United States,5,1.0533293023664123,0.9516956121276842,0.10163369023872848,,,False,0.6294161495901606,0.5815679755552582,0.04784817403490242,0.22356588904682662,0.19954868632222483,0.024017202724601783,0.6,0.6,low_sample_size_bookmaker_better_mean
away_team,Australia,6,0.7363494946395144,0.6260228493703052,0.11032664526920936,,,False,0.4076864080431004,0.33975766858716633,0.06792873945593413,0.1286608759224278,0.11074761336552515,0.017913262556902662,0.6666666666666666,0.6666666666666666,low_sample_size_bookmaker_better_mean
away_team,Brazil,3,1.523523253928346,1.4130088400239875,0.11051441390435883,,,False,0.9045938644822463,0.8745526257744487,0.030041238707797586,0.35031043280199176,0.31967297934177924,0.03063745346021261,0.3333333333333333,0.3333333333333333,low_sample_size_bookmaker_better_mean
away_team,Argentina,7,0.8855568479151051,0.7747616855105858,0.1107951624045193,,,False,0.516779757051585,0.4366043676388844,0.08017538941270068,0.15571556659669586,0.1265211447383585,0.029194421858337347,0.5714285714285714,0.7142857142857143,low_sample_size_bookmaker_better_mean
away_team,Ecuador,4,1.0075038853989793,0.886125893589434,0.12137799180954503,,,False,0.6254983641554348,0.5249647637249396,0.10053360043049522,0.2306218575031798,0.1685927812760731,0.062029076227106676,0.25,0.75,low_sample_size_bookmaker_better_mean
away_team,Panama,2,0.34648344286822785,0.2241094377569833,0.12237400511124455,,,False,0.1327605161128611,0.06481008213865011,0.067950433974211,0.050109618072117,0.021615790581106298,0.0284938274910107,1.0,1.0,low_sample_size_bookmaker_better_mean
away_team,Russia,2,1.2148205168811814,1.089475957123112,0.1253445597580694,,,False,0.7459327470041033,0.6621663080658324,0.08376643893827082,0.21921528617147223,0.1739340917943715,0.04528119437710075,0.0,0.5,low_sample_size_bookmaker_better_mean
away_team,Sweden,2,0.9776691819266045,0.8510943756721853,0.1265748062544192,,,False,0.5776890227774703,0.486729176965342,0.09095984581212824,0.24357666456836868,0.21165274173279353,0.03192392283557518,0.5,0.5,low_sample_size_bookmaker_better_mean
away_team,Honduras,1,0.4044182923720477,0.2742432785817572,0.1301750137902905,,,False,0.167133280426396,0.0899382370305919,0.0771950433958041,0.0654322736443755,0.0317477679779064,0.0336845056664691,1.0,1.0,low_sample_size_bookmaker_better_mean
away_team,Tunisia,3,0.9250785242694223,0.7921032275737572,0.13297529669566513,,,False,0.5439693127265698,0.4744157365036064,0.06955357622296339,0.14289437109971395,0.1256963411175335,0.017198029982180462,0.6666666666666666,0.6666666666666666,low_sample_size_bookmaker_better_mean
away_team,Algeria,3,0.7343780460443264,0.5922830603400281,0.1420949857042984,,,False,0.4143798384161393,0.30928403322425213,0.10509580519188717,0.181223196808784,0.1294279747857595,0.051795222023024556,0.6666666666666666,0.6666666666666666,low_sample_size_bookmaker_better_mean
away_team,Spain,5,1.1778309398106046,1.0307596564262713,0.1470712833843334,,,False,0.7157548235786442,0.622183459747652,0.09357136383099215,0.22010029608089732,0.19607370952973052,0.024026586551166813,0.4,0.4,low_sample_size_bookmaker_better_mean
